"id"	"geneNum"	"description"	"gene"
70263	22	"Gluconeogenesis"	"ALDOB,ENO3,FBP1,FBP2,G6PC1,GAPDHS,GOT1,GOT2,GPI,LOC100683724,LOC100688969,MDH2,PC,PCK1,PGAM1,PGK1,SLC25A11,SLC25A12,SLC25A13,SLC37A1,SLC37A2,SLC37A4"
70268	6	"Pyruvate metabolism"	"BSG,GLO1,GSTZ1,LDHA,PDK2,SLC16A1"
70326	44	"Glucose metabolism"	"AAAS,ADPGK,ALDOB,ENO3,FBP1,FBP2,G6PC1,GAPDHS,GCKR,GNPDA1,GOT1,GOT2,GPI,HK3,LOC100683724,LOC100688969,MDH2,NDC1,NUP107,NUP133,NUP188,NUP35,NUP37,NUP42,NUP43,NUP58,NUP62,NUP88,NUP98,PC,PCK1,PFKL,PFKM,PGAM1,PGK1,PGM2L1,RAE1,SEC13,SLC25A11,SLC25A12,SLC25A13,SLC37A1,SLC37A2,SLC37A4"
70350	2	"Fructose catabolism"	"ALDOB,TKFC"
70370	5	"Galactose catabolism"	"GALE,GALK1,GALT,PGM2,PGM2L1"
70635	7	"Urea cycle"	"ARG2,ASS1,CPS1,NAGS,OTC,SLC25A15,SLC25A2"
70895	12	"Branched-chain amino acid catabolism"	"ACADSB,ACAT1,ALDH6A1,AUH,BCAT1,BCKDHB,DBT,HIBADH,HSD17B10,MCCC1,MCCC2,PPM1K"
70921	5	"Histidine catabolism"	"CARNMT1,FTCD,HAL,HDC,UROC1"
71032	4	"Propionyl-CoA catabolism"	"MCEE,MMUT,PCCA,PCCB"
71064	5	"Lysine catabolism"	"AADAT,CRYM,GCDH,HYKK,PIPOX"
71240	6	"Tryptophan catabolism"	"AADAT,IDO1,IDO2,KMO,KYNU,TDO2"
71262	4	"Carnitine synthesis"	"ALDH9A1,BBOX1,SHMT1,TMLHE"
71288	5	"Creatine metabolism"	"CKMT2,GATM,LOC100855552,SLC6A11,SLC6A12"
71291	133	"Metabolism of amino acids and derivatives"	"AADAT,ACADSB,ACAT1,ADI1,ADO,AGMAT,AGXT,AGXT2,ALDH18A1,ALDH6A1,ALDH9A1,AMT,ARG2,ASNS,ASPA,ASS1,AUH,AZIN1,AZIN2,BBOX1,BCAT1,BCKDHB,BHMT,BHMT2,CARNMT1,CDO1,CKMT2,CPS1,CRYM,CTH,DBH,DBT,DHTKD1,DUOX1,ETHE1,FTCD,GATM,GCDH,GCSH,GLDC,GLS2,GLUD1,GLUL,GOT1,GOT2,GSTZ1,HAL,HAO1,HDC,HGD,HIBADH,HPD,HSD17B10,HYKK,IDO1,IDO2,IL4I1,IYD,KMO,KYNU,LIAS,LIPT2,LOC100855552,LOC477365,MAT1A,MCCC1,MCCC2,MPST,MTAP,MTRR,NAGS,NAT8L,NDUFAB1,OAT,ODC1,OTC,PCBD1,PHGDH,PIPOX,PPM1K,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PYCR2,PYCR3,QDPR,RIDA,SARDH,SDSL,SERINC3,SERINC5,SHMT1,SLC25A12,SLC25A13,SLC25A15,SLC25A2,SLC5A5,SLC6A11,SLC6A12,SMOX,SQOR,SUOX,TDO2,TMLHE,TPH1,TPO,TST,TYRP1,UROC1"
71336	9	"Pentose phosphate pathway"	"PGD,PGLS,PGM2,PRPS1,PRPS2,RPE,RPIA,TALDO1,TKT"
71384	4	"Ethanol oxidation"	"ADH4,ADH5,ALDH2,LOC100856533"
71387	137	"Metabolism of carbohydrates"	"AAAS,ABO,ADPGK,AGRN,ALDOB,ARSB,B3GALT1,B3GALT2,B3GALT4,B3GALT5,B3GAT2,B3GAT3,B3GNT3,B3GNT7,B4GALT1,B4GALT2,B4GALT3,B4GAT1,CHP1,CHST1,CHST11,CHST12,CHST15,CHST3,CHST7,CHSY1,CSGALNACT1,CSGALNACT2,CSPG4,DCN,DSE,ENO3,EXT1,FBP1,FBP2,FMOD,FUT11,FUT7,G6PC1,GAA,GALE,GALK1,GALT,GAPDHS,GBE1,GCKR,GNPDA1,GOT1,GOT2,GPC2,GPC3,GPC4,GPI,GYS2,HAS2,HEXA,HGSNAT,HK3,HPSE,HS2ST1,HS3ST1,HS3ST2,HS3ST3A1,HS3ST5,HS6ST2,IDUA,KERA,LOC100683724,LOC100688969,LOC489516,LUM,LYVE1,MAN2B1,MANBA,MDH2,NAGLU,NDC1,NDST2,NDST3,NUP107,NUP133,NUP188,NUP35,NUP37,NUP42,NUP43,NUP58,NUP62,NUP88,NUP98,OGN,PAPSS1,PC,PCK1,PFKL,PFKM,PGAM1,PGD,PGK1,PGLS,PGM2,PGM2L1,PHKA1,PHKG2,PPP1R3C,PRELP,PRPS1,PRPS2,PYGM,RAE1,RPE,RPIA,SDC1,SDC3,SDC4,SEC13,SLC25A11,SLC25A12,SLC25A13,SLC26A1,SLC26A2,SLC35B3,SLC37A1,SLC37A2,SLC37A4,SLC9A1,SORD,ST3GAL1,ST3GAL2,ST3GAL6,TALDO1,TKFC,TKT,UST,VCAN,XYLB,XYLT2"
71403	9	"Citric acid cycle (TCA cycle)"	"ACO2,FH,MDH2,ME2,ME3,NNT,SDHB,SUCLG1,SUCLG2"
71406	17	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"ACO2,ADHFE1,BSG,D2HGDH,FH,GLO1,GSTZ1,LDHA,MDH2,ME2,ME3,NNT,PDK2,SDHB,SLC16A1,SUCLG1,SUCLG2"
72086	16	"mRNA Capping"	"ERCC3,GTF2H1,GTF2H4,GTF2H5,LOC478089,MNAT1,NCBP1,NCBP2,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,RNGTT,RNMT,SUPT5H"
72163	103	"mRNA Splicing - Major Pathway"	"ALYREF,BCAS2,BUD31,CASC3,CCAR1,CD2BP2,CDC5L,CLP1,CPSF2,CPSF3,CPSF4,CSTF1,CSTF3,CWC15,CWC25,CWC27,DDX23,DDX46,DHX15,DHX16,DHX38,DHX9,DNAJC8,EFTUD2,EIF4A3,FUS,GPKOW,HNRNPA0,HNRNPA3,HNRNPD,HNRNPF,HNRNPL,HNRNPR,HNRNPUL1,HSPA8,ISY1,LOC100686524,LOC478184,LSM6,MTREX,NCBP1,NCBP2,PAPOLA,PCBP1,PCBP2,PHF5A,PLRG1,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,PPIH,PPIL1,PPWD1,PQBP1,PRPF3,PRPF31,PRPF38A,PRPF6,PRPF8,RBM17,RBM5,RBM8A,RNPS1,SF1,SF3A1,SF3A2,SF3A3,SF3B1,SF3B2,SF3B3,SF3B4,SF3B5,SNRNP27,SNRPA1,SNRPB,SNRPB2,SNRPD1,SNRPD2,SNRPD3,SNRPG,SNRPN,SRRT,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SYMPK,TFIP11,TXNL4A,U2AF1,U2AF1L4,U2AF2,U2SURP,UPF3B,USP39,WBP11,WBP4,WDR33,XAB2"
72165	30	"mRNA Splicing - Minor Pathway"	"DDX23,EFTUD2,KMT5A,NCBP1,NCBP2,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,PRPF6,PRPF8,RNPC3,SF3B1,SF3B2,SF3B3,SF3B4,SF3B5,SNRNP25,SNRPB,SNRPD1,SNRPD2,SNRPD3,SNRPG,SRSF2,SRSF6,SRSF7,TXNL4A,ZCRB1,ZMAT5"
72172	108	"mRNA Splicing"	"ALYREF,BCAS2,BUD31,CASC3,CCAR1,CD2BP2,CDC5L,CLP1,CPSF2,CPSF3,CPSF4,CSTF1,CSTF3,CWC15,CWC25,CWC27,DDX23,DDX46,DHX15,DHX16,DHX38,DHX9,DNAJC8,EFTUD2,EIF4A3,FUS,GPKOW,HNRNPA0,HNRNPA3,HNRNPD,HNRNPF,HNRNPL,HNRNPR,HNRNPUL1,HSPA8,ISY1,KMT5A,LOC100686524,LOC478184,LSM6,MTREX,NCBP1,NCBP2,PAPOLA,PCBP1,PCBP2,PHF5A,PLRG1,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,PPIH,PPIL1,PPWD1,PQBP1,PRPF3,PRPF31,PRPF38A,PRPF6,PRPF8,RBM17,RBM5,RBM8A,RNPC3,RNPS1,SF1,SF3A1,SF3A2,SF3A3,SF3B1,SF3B2,SF3B3,SF3B4,SF3B5,SNRNP25,SNRNP27,SNRPA1,SNRPB,SNRPB2,SNRPD1,SNRPD2,SNRPD3,SNRPG,SNRPN,SRRT,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SYMPK,TFIP11,TXNL4A,U2AF1,U2AF1L4,U2AF2,U2SURP,UPF3B,USP39,WBP11,WBP4,WDR33,XAB2,ZCRB1,ZMAT5"
72187	35	"mRNA 3'-end processing"	"ALYREF,CASC3,CHTOP,CLP1,CPSF2,CPSF3,CPSF4,CSTF1,CSTF3,DDX39A,DDX39B,DHX38,EIF4A3,FYTTD1,NCBP1,NCBP2,PAPOLA,RBM8A,RNPS1,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SYMPK,THOC1,THOC2,THOC5,THOC6,U2AF1,U2AF1L4,U2AF2,UPF3B,WDR33"
72200	5	"mRNA Editing: C to U Conversion"	"A1CF,APOBEC1,APOBEC2,APOBEC3Z3,APOBEC4"
72202	45	"Transport of Mature Transcript to Cytoplasm"	"AAAS,ALYREF,CASC3,CHTOP,CPSF2,CPSF3,CPSF4,DHX38,EIF4A3,FYTTD1,NCBP1,NCBP2,NDC1,NUP107,NUP133,NUP188,NUP35,NUP37,NUP42,NUP43,NUP58,NUP62,NUP88,NUP98,RAE1,RBM8A,RNPS1,SEC13,SLBP,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SYMPK,THOC1,THOC2,THOC5,THOC6,U2AF1,U2AF1L4,U2AF2,UPF3B,WDR33"
72203	133	"Processing of Capped Intron-Containing Pre-mRNA"	"AAAS,ALYREF,BCAS2,BUD31,CASC3,CCAR1,CD2BP2,CDC5L,CHTOP,CLP1,CPSF2,CPSF3,CPSF4,CSTF1,CSTF3,CWC15,CWC25,CWC27,DDX23,DDX39A,DDX39B,DDX46,DHX15,DHX16,DHX38,DHX9,DNAJC8,EFTUD2,EIF4A3,FUS,FYTTD1,GPKOW,HNRNPA0,HNRNPA3,HNRNPD,HNRNPF,HNRNPL,HNRNPR,HNRNPUL1,HSPA8,ISY1,KMT5A,LOC100686524,LOC478184,LSM6,METTL3,MTREX,NCBP1,NCBP2,NDC1,NUP107,NUP133,NUP188,NUP35,NUP37,NUP42,NUP43,NUP58,NUP62,NUP88,NUP98,PAPOLA,PCBP1,PCBP2,PHF5A,PLRG1,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,PPIH,PPIL1,PPWD1,PQBP1,PRPF3,PRPF31,PRPF38A,PRPF6,PRPF8,RAE1,RBM17,RBM5,RBM8A,RNPC3,RNPS1,SEC13,SF1,SF3A1,SF3A2,SF3A3,SF3B1,SF3B2,SF3B3,SF3B4,SF3B5,SLBP,SNRNP25,SNRNP27,SNRPA1,SNRPB,SNRPB2,SNRPD1,SNRPD2,SNRPD3,SNRPG,SNRPN,SRRT,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SYMPK,TFIP11,THOC1,THOC2,THOC5,THOC6,TXNL4A,U2AF1,U2AF1L4,U2AF2,U2SURP,UPF3B,USP39,WBP11,WBP4,WDR33,XAB2,ZCRB1,ZMAT5"
72312	103	"rRNA processing"	"BMS1,BYSL,DCAF13,DHX37,DIS3,EBNA1BP2,EMG1,ERI1,EXOSC3,EXOSC4,EXOSC5,EXOSC7,EXOSC8,FBL,GNL3,HEATR1,ISG20L2,LAS1L,LOC100682542,LOC100685611,LOC100685924,LOC100686103,LOC100687285,LOC100687749,LOC106558887,LOC475405,LOC608703,LOC610048,LTV1,MPHOSPH10,MPHOSPH6,MTREX,NCL,NOB1,NOC4L,NOL11,NOL6,NOP14,NOP56,NOP58,PDCD11,PNO1,RIOK1,RIOK2,RIOK3,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL23,RPL26,RPL27,RPL28,RPL31,RPL32,RPL35A,RPL36AL,RPL37,RPL6,RPL7,RPL8,RPL9,RPLP0,RPLP2,RPP30,RPP38,RPP40,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,RRP7,SENP3,TEX10,UBA52,UTP11,UTP14A,UTP18,UTP20,UTP3,UTP6,WDR12,WDR18,WDR3,WDR36,WDR43,WDR75,XRN2"
72613	66	"Eukaryotic Translation Initiation"	"EIF2B1,EIF2B2,EIF2B3,EIF2B5,EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,EIF4EBP1,EIF5,LOC100682542,LOC100685611,LOC100685924,LOC100686103,LOC100687285,LOC100687749,LOC106558887,LOC479795,LOC608703,PABPC1,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL23,RPL26,RPL27,RPL28,RPL31,RPL32,RPL35A,RPL36AL,RPL37,RPL6,RPL7,RPL8,RPL9,RPLP0,RPLP2,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,UBA52"
72649	28	"Translation initiation complex formation"	"EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,LOC479795,PABPC1,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8"
72662	29	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,EIF4EBP1,LOC479795,PABPC1,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8"
72689	56	"Formation of a pool of free 40S subunits"	"EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,LOC100682542,LOC100685611,LOC100685924,LOC100686103,LOC100687285,LOC100687749,LOC106558887,LOC479795,LOC608703,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL23,RPL26,RPL27,RPL28,RPL31,RPL32,RPL35A,RPL36AL,RPL37,RPL6,RPL7,RPL8,RPL9,RPLP0,RPLP2,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,UBA52"
72695	25	"Formation of the ternary complex, and subsequently, the 43S complex"	"EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,LOC479795,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8"
72702	28	"Ribosomal scanning and start codon recognition"	"EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,EIF5,LOC479795,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8"
72706	60	"GTP hydrolysis and joining of the 60S ribosomal subunit"	"EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,EIF5,LOC100682542,LOC100685611,LOC100685924,LOC100686103,LOC100687285,LOC100687749,LOC106558887,LOC479795,LOC608703,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL23,RPL26,RPL27,RPL28,RPL31,RPL32,RPL35A,RPL36AL,RPL37,RPL6,RPL7,RPL8,RPL9,RPLP0,RPLP2,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,UBA52"
72731	5	"Recycling of eIF2:GDP"	"EIF2B1,EIF2B2,EIF2B3,EIF2B5,EIF2S1"
72737	66	"Cap-dependent Translation Initiation"	"EIF2B1,EIF2B2,EIF2B3,EIF2B5,EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,EIF4EBP1,EIF5,LOC100682542,LOC100685611,LOC100685924,LOC100686103,LOC100687285,LOC100687749,LOC106558887,LOC479795,LOC608703,PABPC1,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL23,RPL26,RPL27,RPL28,RPL31,RPL32,RPL35A,RPL36AL,RPL37,RPL6,RPL7,RPL8,RPL9,RPLP0,RPLP2,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,UBA52"
72764	2	"Eukaryotic Translation Termination"	"ETF1,TRMT112"
72766	125	"Translation"	"CHCHD1,DAP3,EEF1A1,EEF1G,EEF2,EIF2B1,EIF2B2,EIF2B3,EIF2B5,EIF2S1,EIF3A,EIF3D,EIF3E,EIF3G,EIF3J,EIF3K,EIF3L,EIF3M,EIF4A2,EIF4B,EIF4EBP1,EIF5,ERAL1,ETF1,GADD45GIP1,GFM2,LOC100682542,LOC100685611,LOC100685924,LOC100686103,LOC100687285,LOC100687749,LOC102151683,LOC106558887,LOC479795,LOC608703,MRPL1,MRPL11,MRPL14,MRPL16,MRPL18,MRPL19,MRPL2,MRPL20,MRPL23,MRPL3,MRPL30,MRPL32,MRPL35,MRPL37,MRPL39,MRPL4,MRPL41,MRPL44,MRPL47,MRPL49,MRPL50,MRPL51,MRPL54,MRPL55,MRPS11,MRPS12,MRPS14,MRPS16,MRPS18B,MRPS21,MRPS23,MRPS25,MRPS26,MRPS28,MRPS30,MRPS31,MRPS33,MRPS34,MRPS35,MRPS5,MRPS7,MRPS9,MRRF,OXA1L,PABPC1,PTCD3,RPL10L,RPL11,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL23,RPL26,RPL27,RPL28,RPL31,RPL32,RPL35A,RPL36AL,RPL37,RPL6,RPL7,RPL8,RPL9,RPLP0,RPLP2,RPS10,RPS12,RPS18,RPS20,RPS21,RPS23,RPS24,RPS27,RPS27A,RPS3,RPS3A,RPS4X,RPS5,RPS6,RPS8,SRP19,SRP54,SRP72,TRMT112,UBA52"
73614	3	"Pyrimidine salvage"	"CDA,DCK,TK1"
73621	3	"Pyrimidine catabolism"	"DPYS,NT5C1A,NT5C3A"
73728	27	"RNA Polymerase I Promoter Opening"	"H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3-3A,H3-3B,H3C1,H3C13,H3C7,H4-16,H4C8,H4C9"
73762	18	"RNA Polymerase I Transcription Initiation"	"ERCC3,ERCC6,GATAD2A,GTF2H1,GTF2H4,GTF2H5,LOC478089,MBD3,MNAT1,MTA2,POLR1B,POLR1C,POLR2F,RBBP4,RRN3,TAF1A,TAF1B,TBP"
73772	41	"RNA Polymerase I Promoter Escape"	"CBX3,ERCC3,GTF2H1,GTF2H4,GTF2H5,H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3-3A,H3-3B,H3C1,H3C13,H3C7,H4-16,H4C8,H4C9,LOC478089,MNAT1,POLR1B,POLR1C,POLR2F,RRN3,TAF1A,TAF1B,TBP"
73776	28	"RNA Polymerase II Promoter Escape"	"ERCC3,GTF2A2,GTF2B,GTF2E1,GTF2E2,GTF2H1,GTF2H4,GTF2H5,LOC478089,MNAT1,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,TAF1,TAF10,TAF11,TAF12,TAF13,TAF15,TAF2,TAF3,TAF4B,TAF5,TAF7,TAF9,TBP"
73779	28	"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	"ERCC3,GTF2A2,GTF2B,GTF2E1,GTF2E2,GTF2H1,GTF2H4,GTF2H5,LOC478089,MNAT1,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,TAF1,TAF10,TAF11,TAF12,TAF13,TAF15,TAF2,TAF3,TAF4B,TAF5,TAF7,TAF9,TBP"
73817	5	"Purine ribonucleoside monophosphate biosynthesis"	"ADSS2,ATIC,LHPP,PFAS,PPAT"
73843	2	"5-Phosphoribose 1-diphosphate biosynthesis"	"PRPS1,PRPS2"
73854	46	"RNA Polymerase I Promoter Clearance"	"CBX3,ERCC3,ERCC6,GATAD2A,GTF2H1,GTF2H4,GTF2H5,H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3-3A,H3-3B,H3C1,H3C13,H3C7,H4-16,H4C8,H4C9,LOC478089,MBD3,MNAT1,MTA2,POLR1B,POLR1C,POLR2F,RBBP4,RRN3,TAF1A,TAF1B,TBP"
73856	41	"RNA Polymerase II Transcription Termination"	"ALYREF,CASC3,CHTOP,CLP1,CPSF2,CPSF3,CPSF4,CSTF1,CSTF3,DDX39A,DDX39B,DHX38,EIF4A3,FYTTD1,LSM10,NCBP1,NCBP2,PAPOLA,RBM8A,RNPS1,SLBP,SNRPB,SNRPD3,SNRPG,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SYMPK,THOC1,THOC2,THOC5,THOC6,U2AF1,U2AF1L4,U2AF2,UPF3B,WDR33,ZNF473"
73857	461	"RNA Polymerase II Transcription"	"ABL1,ACTL6B,AFF4,AKT2,AKT3,ALYREF,ARID2,ATAD2,ATP1B4,ATXN3,BMI1,BRD1,BRD2,BRPF1,CASC3,CASP2,CBX3,CBX8,CCNA2,CCNB1,CCNT1,CCNT2,CDC25C,CDC73,CDK1,CDK2,CDK8,CDK9,CDKN1A,CENPJ,CHEK1,CHEK2,CHM,CHTOP,CITED1,CITED2,CLP1,CNOT10,CNOT11,CNOT3,CNOT4,CNOT6,CNOT7,CNOT8,CPSF2,CPSF3,CPSF4,CRADD,CSNK2A1,CSNK2A2,CSTF1,CSTF3,CTDP1,CTNNB1,CTR9,CTSV,CUL1,DAXX,DDIT4,DDX39A,DDX39B,DHX38,DYRK2,E2F4,E2F6,E2F8,EAF2,EED,EIF4A3,ELF1,ELL,ELL2,EPC1,ERCC3,ESR1,ESR2,ESRRB,ESRRG,EZH2,FOXO3,FOXO4,FOXP3,FYTTD1,GADD45A,GATA3,GATAD2A,GLS2,GPI,GSR,GTF2A2,GTF2B,GTF2E1,GTF2E2,GTF2H1,GTF2H4,GTF2H5,H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3-3A,H3-3B,H3C1,H3C13,H3C7,H4-16,H4C8,H4C9,HDAC11,HDAC3,HDAC7,HDAC8,HNF4A,ICE1,ICE2,IGFBP3,ING5,INTS1,INTS10,INTS11,INTS12,INTS13,INTS14,INTS2,INTS4,INTS5,INTS7,INTS9,IWS1,JMY,L3MBTL2,LAMTOR1,LAMTOR3,LBR,LEF1,LMO1,LOC100682968,LOC100686484,LOC100686546,LOC100686571,LOC100688087,LOC102151838,LOC106558995,LOC111089966,LOC477391,LOC478089,LOC484461,LOC484590,LOC484934,LSM10,MAP2K6,MAPKAP1,MAX,MBD3,MDM4,MED1,MED14,MED17,MED23,MED24,MED26,MED27,MED30,MED6,MED7,MEN1,MGA,MLLT3,MLST8,MNAT1,MTA2,MTOR,NABP2,NCBP1,NCBP2,NELFA,NELFB,NPM1,NR0B1,NR0B2,NR1D1,NR1D2,NR1H4,NR1I3,NR2C1,NR2C2,NR2C2AP,NR2F6,NR3C1,NR3C2,NR6A1,NRBF2,PAPOLA,PAX5,PCGF5,PCNA,PHC2,PHF20,PIDD1,PIN1,PIP4K2A,PIP4K2B,PLK2,PLK3,POLR2B,POLR2C,POLR2D,POLR2F,POLR2I,POU2F1,POU2F2,PPARA,PPARD,PPM1A,PPM1D,PRDX1,PRDX2,PRELID1,PRELID3A,PRKAA2,PRKAB1,PRKAB2,PRMT1,PRMT5,PRMT6,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTPN11,RABGGTA,RARB,RARG,RBBP4,RBM14,RBM8A,RBPJ,RHEB,RING1,RNGTT,RNMT,RNPS1,RORC,RPRD1B,RPRD2,RPS27A,RPTOR,RRAGB,RRAGC,RTF1,RXRG,SCMH1,SERPINB13,SESN1,SESN2,SESN3,SFN,SGK1,SIN3A,SIRT1,SIRT3,SKIL,SKP2,SLBP,SMAD1,SMAD2,SMAD3,SMARCA2,SMARCA4,SMARCB1,SMARCC1,SMARCD2,SMARCD3,SNAPC1,SNAPC2,SNAPC5,SNRPB,SNRPD3,SNRPG,SRRT,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF9,SSU72,STEAP3,STUB1,SUMO1,SUPT16H,SUPT4H1,SUPT5H,SUPT6H,SYMPK,TAF1,TAF10,TAF11,TAF12,TAF13,TAF15,TAF2,TAF3,TAF4B,TAF5,TAF7,TAF8,TAF9,TBL1X,TBL1XR1,TBP,TBX5,TCEA1,TEAD1,TEAD2,TFAP2B,TFAP2D,TFDP2,TGIF1,TGIF2,THOC1,THOC2,THOC5,THOC6,THRB,TIGAR,TNKS1BP1,TP53BP2,TRIAP1,TTC5,U2AF1,U2AF1L4,U2AF2,UBA52,UBB,UBC,UBE2D1,UPF3B,USP2,USP7,WDR33,WDR5,WDR61,YEATS4,YWHAB,YWHAH,YWHAZ,ZBTB41,ZBTB49,ZFHX3,ZFP1,ZFP2,ZKSCAN4,ZKSCAN5,ZNF10,ZNF12,ZNF133,ZNF169,ZNF175,ZNF18,ZNF180,ZNF184,ZNF200,ZNF202,ZNF205,ZNF214,ZNF215,ZNF227,ZNF248,ZNF250,ZNF286A,ZNF304,ZNF311,ZNF317,ZNF34,ZNF354A,ZNF382,ZNF383,ZNF41,ZNF432,ZNF436,ZNF454,ZNF461,ZNF473,ZNF483,ZNF484,ZNF496,ZNF517,ZNF529,ZNF550,ZNF570,ZNF572,ZNF584,ZNF596,ZNF599,ZNF605,ZNF606,ZNF624,ZNF655,ZNF662,ZNF664,ZNF667,ZNF668,ZNF688,ZNF699,ZNF70,ZNF703,ZNF706,ZNF710,ZNF713,ZNF740,ZNF750,ZNF770,ZNF771,ZNF772,ZNF782,ZNF786,ZNF79,ZNF790,ZNF793,ZNF852,ZNF875,ZSCAN25"
