"id"	"geneNum"	"description"	"gene"
"cfa00604"	15	"Glycosphingolipid biosynthesis - ganglio series"	"B3GALT4,B4GALNT1,GLB1,HEXA,HEXB,SLC33A1,ST3GAL1,ST3GAL2,ST3GAL5,ST6GALNAC3,ST6GALNAC4,ST6GALNAC5,ST6GALNAC6,ST8SIA1,ST8SIA5"
"cfa00620"	41	"Pyruvate metabolism"	"ACACA,ACACB,ACAT1,ACAT2,ACOT12,ACSS1,ACSS2,ACYP1,ACYP2,ADH4,ADH5,AKR1A1,ALDH16A1,ALDH1B1,ALDH2,ALDH3A2,ALDH7A1,ALDH9A1,DLAT,DLD,FH,GLO1,GRHPR,HAGH,LDHA,LDHAL6B,LDHB,LDHC,LDHD,MDH1,MDH2,ME1,ME2,ME3,PC,PCK1,PCK2,PDHA2,PDHB,PKLR,PKM"
"cfa00630"	29	"Glyoxylate and dicarboxylate metabolism"	"ACAT1,ACAT2,ACO1,ACO2,ACSS1,ACSS2,AFMID,AGXT,AMT,CAT,CS,DLD,GCSH,GLDC,GLUL,GLYCTK,GRHPR,HAO1,HAO2,HOGA1,HYI,MCEE,MDH1,MDH2,MMUT,PCCA,PCCB,SHMT1,SHMT2"
"cfa00640"	31	"Propanoate metabolism"	"ABAT,ACACA,ACACB,ACADS,ACOX1,ACOX3,ACSS1,ACSS2,ACSS3,ALDH6A1,BCKDHA,BCKDHB,DBT,DLD,ECHDC1,ECHS1,EHHADH,HADHA,HIBCH,LDHA,LDHAL6B,LDHB,LDHC,MCEE,MLYCD,MMUT,PCCA,PCCB,SUCLA2,SUCLG1,SUCLG2"
"cfa00650"	21	"Butanoate metabolism"	"AACS,ABAT,ACADS,ACAT1,ACAT2,ACSM3,ACSM5,ALDH5A1,BDH1,ECHS1,EHHADH,GAD1,GAD2,HADH,HADHA,HMGCL,HMGCLL1,HMGCS1,HMGCS2,L2HGDH,OXCT1"
"cfa00670"	18	"One carbon pool by folate"	"ALDH1L1,ALDH1L2,AMT,ATIC,DHFR,FTCD,GART,MTFMT,MTHFD1,MTHFD1L,MTHFD2,MTHFD2L,MTHFR,MTHFS,MTR,SHMT1,SHMT2,TYMS"
"cfa00730"	13	"Thiamine metabolism"	"ACP1,AK1,AK2,AK4,AK5,AK7,AK8,ALPI,ALPL,NFS1,NTPCR,THTPA,TPK1"
"cfa00740"	8	"Riboflavin metabolism"	"ACP1,ACP2,ACP5,BLVRB,ENPP1,ENPP3,FLAD1,RFK"
"cfa00750"	7	"Vitamin B6 metabolism"	"AOX2,AOX4,PDXK,PDXP,PHOSPHO2,PNPO,PSAT1"
"cfa00760"	33	"Nicotinate and nicotinamide metabolism"	"AOX2,AOX4,ASPDH,CD38,ENPP1,ENPP3,NADK,NADK2,NADSYN1,NAMPT,NAPRT,NMNAT1,NMNAT2,NMNAT3,NMRK1,NNMT,NNT,NT5C,NT5C1A,NT5C1B,NT5C2,NT5E,NT5M,NUDT12,PNP,QPRT,SIRT1,SIRT2,SIRT3,SIRT4,SIRT5,SIRT6,SIRT7"
"cfa00770"	21	"Pantothenate and CoA biosynthesis"	"AASDHPPT,ALDH16A1,ALDH1B1,ALDH2,ALDH3A2,BCAT1,BCAT2,COASY,CSAD,DPYD,DPYS,ENPP1,ENPP3,GADL1,PANK1,PANK2,PANK3,PPCDC,PPCS,UPB1,VNN1"
"cfa00780"	3	"Biotin metabolism"	"BTD,HLCS,OXSM"
"cfa00785"	3	"Lipoic acid metabolism"	"LIAS,LIPT1,LIPT2"
"cfa00790"	21	"Folate biosynthesis"	"AKR1B1,AKR1C3,ALPI,ALPL,DHFR,FPGS,GCH1,GGH,GPHN,MOCOS,MOCS1,MOCS2,PAH,PCBD1,PCBD2,PTS,QDPR,SPR,TH,TPH1,TPH2"
"cfa00830"	43	"Retinol metabolism"	"ADH4,ADH5,ALDH1A1,ALDH1A2,ALDH1A3,AOX2,AOX4,AWAT2,BCO1,CYP1A1,CYP1A2,CYP26A1,CYP26B1,CYP26C1,CYP27C1,CYP2A13,CYP2A7,CYP2B6,CYP2C18,CYP2S1,CYP2W1,CYP3A26,CYP4A11,CYP4A38,DGAT1,DHRS3,DHRS4,DHRS9,HSD17B6,LRAT,PNPLA4,RDH10,RDH11,RDH12,RDH13,RDH16,RDH5,RDH8,RETSAT,RPE65,SDR16C5,UGT1A6,UGT2A3"
"cfa00860"	26	"Porphyrin metabolism"	"ALAD,ALAS1,ALAS2,BLVRA,BLVRB,COX10,COX15,CP,CPOX,EARS2,EPRS1,FECH,FXN,GUSB,HCCS,HEPH,HEPHL1,HMBS,HMOX1,HMOX2,MMAB,PPOX,UGT1A6,UGT2A3,UROD,UROS"
"cfa00900"	21	"Terpenoid backbone biosynthesis"	"ACAT1,ACAT2,DHDDS,FDPS,FNTA,FNTB,GGPS1,HMGCR,HMGCS1,HMGCS2,ICMT,IDI1,MVD,MVK,NUS1,PCYOX1,PDSS1,PDSS2,PMVK,RCE1,ZMPSTE24"
"cfa00910"	16	"Nitrogen metabolism"	"CA1,CA12,CA13,CA14,CA15,CA2,CA4,CA5A,CA5B,CA6,CA7,CA8,CA9,CPS1,GLUD1,GLUL"
"cfa00920"	10	"Sulfur metabolism"	"BPNT1,BPNT2,ETHE1,MPST,PAPSS1,PAPSS2,SELENBP1,SQOR,SUOX,TST"
"cfa00970"	44	"Aminoacyl-tRNA biosynthesis"	"AARS1,AARS2,CARS1,CARS2,DARS1,DARS2,EARS2,EPRS1,FARS2,FARSA,FARSB,GARS1,GATB,GATC,HARS1,HARS2,IARS1,IARS2,KARS1,LARS1,LARS2,MARS1,MARS2,MTFMT,NARS1,NARS2,PARS2,PSTK,QARS1,QRSL1,RARS1,RARS2,SARS1,SARS2,SEPSECS,TARS1,TARS2,TARS3,VARS1,VARS2,WARS1,WARS2,YARS1,YARS2"
"cfa00980"	28	"Metabolism of xenobiotics by cytochrome P450"	"ADH4,ADH5,AKR7A2,ALDH3A1,ALDH3B1,CBR3,CYP1A1,CYP1A2,CYP1B1,CYP2E1,CYP2F1,CYP2S1,DHDH,EPHX1,GSTA4,GSTK1,GSTO1,GSTO2,GSTP1,GSTT2B,HPGDS,HSD11B1,HSD11B1L,MGST1,MGST2,MGST3,UGT1A6,UGT2A3"
"cfa00982"	27	"Drug metabolism - cytochrome P450"	"ADH4,ADH5,ALDH3A1,ALDH3B1,AOX2,AOX4,CYP1A2,CYP2E1,FMO1,FMO2,FMO3,FMO4,FMO5,GSTA4,GSTK1,GSTO1,GSTO2,GSTP1,GSTT2B,HPGDS,MAOA,MAOB,MGST1,MGST2,MGST3,UGT1A6,UGT2A3"
"cfa00983"	44	"Drug metabolism - other enzymes"	"CDA,CES1,CES2,CMPK1,CYP2E1,DPYD,DPYS,DUT,GMPS,GSTA4,GSTO1,GSTO2,GSTP1,GSTT2B,GUSB,HPRT1,IMPDH1,IMPDH2,ITPA,MGST1,MGST2,MGST3,MPO,NME1,NME2,NME3,NME4,NME6,NME7,RRM1,RRM2,RRM2B,TK1,TK2,TPMT,UCK1,UCK2,UCKL1,UGT1A6,UGT2A3,UMPS,UPB1,UPP1,XDH"
"cfa01040"	25	"Biosynthesis of unsaturated fatty acids"	"ACAA1,ACOT4,ACOT7,ACOX1,ACOX3,BAAT,ELOVL1,ELOVL2,ELOVL3,ELOVL4,ELOVL5,ELOVL6,ELOVL7,FADS1,FADS2,HACD1,HACD2,HACD3,HACD4,HSD17B12,HSD17B4,SCD,SCD5,SCP2,TECR"
"cfa01100"	1396	"Metabolic pathways"	"A3GALT2,A4GALT,AACS,AADAT,AANAT,AASDHPPT,AASS,ABAT,ABHD16A,ABO,ACAA1,ACAA2,ACACA,ACACB,ACAD8,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAT1,ACAT2,ACER1,ACER2,ACER3,ACLY,ACMSD,ACO1,ACO2,ACOD1,ACOT12,ACOT4,ACOT8,ACOX1,ACOX2,ACOX3,ACP1,ACP2,ACP5,ACSBG1,ACSBG2,ACSF3,ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,ACSM3,ACSM5,ACSS1,ACSS2,ACSS3,ACYP1,ACYP2,ADA,ADA2,ADCY1,ADCY10,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADH4,ADH5,ADI1,ADK,ADO,ADPGK,ADPRM,ADSL,ADSS1,ADSS2,AFMID,AGK,AGL,AGMAT,AGPAT1,AGPAT2,AGPAT3,AGPAT4,AGPAT5,AGPS,AGXT,AGXT2,AHCY,AHCYL1,AHCYL2,AK1,AK2,AK4,AK5,AK6,AK7,AK8,AK9,AKR1A1,AKR1B1,AKR1C3,AKR1D1,ALAD,ALAS1,ALAS2,ALDH16A1,ALDH18A1,ALDH1A1,ALDH1A2,ALDH1A3,ALDH1B1,ALDH1L1,ALDH1L2,ALDH2,ALDH3A1,ALDH3A2,ALDH3B1,ALDH4A1,ALDH5A1,ALDH6A1,ALDH7A1,ALDH8A1,ALDH9A1,ALDOA,ALDOB,ALDOC,ALG1,ALG11,ALG12,ALG13,ALG14,ALG2,ALG3,ALG5,ALG6,ALG8,ALG9,ALLC,ALOX12,ALOX12B,ALOX15,ALOX15B,ALOX5,ALOXE3,ALPI,ALPL,AMACR,AMD1,AMDHD1,AMDHD2,AMPD1,AMPD2,AMT,ANPEP,AOC1,AOC2,AOC3,AOX2,AOX4,APIP,APRT,ARG1,ARG2,ARSA,ARSB,ASAH1,ASAH2,ASH1L,ASL,ASMT,ASMTL,ASNS,ASPA,ASPDH,ASRGL1,ASS1,ATIC,ATP12A,ATP4A,ATP4B,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC2,ATP5MC3,ATP5ME,ATP5MG,ATP5PO,ATP6,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,ATP8,AUH,AWAT2,AZIN2,B3GALNT1,B3GALNT2,B3GALT1,B3GALT2,B3GALT4,B3GALT5,B3GALT6,B3GAT1,B3GAT2,B3GAT3,B3GNT2,B3GNT3,B3GNT4,B3GNT5,B3GNT6,B4GALNT1,B4GALNT3,B4GALNT4,B4GALT1,B4GALT2,B4GALT3,B4GALT4,B4GALT5,B4GALT6,B4GALT7,B4GAT1,BAAT,BBOX1,BCAT1,BCAT2,BCKDHA,BCKDHB,BCO1,BDH1,BHMT,BHMT2,BLVRA,BLVRB,BPGM,BPNT1,BPNT2,BTD,C1GALT1,C1GALT1C1,C1GALT1C1L,CA1,CA12,CA13,CA14,CA15,CA2,CA4,CA5A,CA5B,CA6,CA7,CA8,CA9,CAD,CAMKMT,CARNMT1,CARNS1,CAT,CBR3,CBR4,CBS,CD38,CDA,CDIPT,CDO1,CDS1,CDS2,CEL,CEPT1,CERK,CERS1,CERS2,CERS3,CERS4,CERS5,CERS6,CHAC1,CHAC2,CHDH,CHIA,CHKA,CHKB,CHPF,CHPT1,CHST10,CHST8,CHST9,CHSY1,CHSY3,CKM,CKMT2,CMAS,CMBL,CMPK1,CMPK2,CNDP1,CNDP2,COASY,COLGALT1,COLGALT2,COMT,COQ2,COQ3,COQ5,COQ6,COQ7,COX1,COX10,COX11,COX15,COX17,COX2,COX3,COX4I1,COX4I2,COX5A,COX5B,COX6A2,COX7A1,COX7A2L,COX7B2,COX8A,CPOX,CPS1,CRLS1,CRPPA,CRYL1,CS,CSAD,CSGALNACT1,CSGALNACT2,CTH,CTPS1,CTPS2,CYC1,CYCS,CYP11A1,CYP11B2,CYP17A1,CYP19A1,CYP1A1,CYP1A2,CYP21A2,CYP24A1,CYP26A1,CYP26B1,CYP26C1,CYP27A1,CYP27B1,CYP2A13,CYP2A7,CYP2B6,CYP2C18,CYP2E1,CYP2J2,CYP2R1,CYP2S1,CYP2U1,CYP2W1,CYP3A26,CYP4A11,CYP4A38,CYP51A1,CYP7A1,CYP8B1,CYTB,DAD1,DAO,DBH,DBT,DCK,DCT,DCTD,DCTPP1,DCXR,DDC,DDOST,DEGS1,DEGS2,DERA,DGAT1,DGAT2,DGKA,DGKB,DGKD,DGKE,DGKG,DGKH,DGKI,DGKK,DGKQ,DGKZ,DGLUCY,DGUOK,DHCR24,DHCR7,DHDH,DHFR,DHODH,DHRS3,DHRS4,DHRS9,DHTKD1,DLAT,DLD,DLST,DMGDH,DNMT1,DNMT3A,DNMT3B,DOLK,DOLPP1,DOT1L,DPAGT1,DPM1,DPM2,DPM3,DPYD,DPYS,DSE,DSEL,DTYMK,DUT,EARS2,EBP,ECHDC1,ECHS1,EHHADH,EHMT1,EHMT2,ELOVL1,ELOVL2,ELOVL3,ELOVL4,ELOVL5,ELOVL6,ELOVL7,ENO1,ENO2,ENO3,ENO4,ENOPH1,ENOSF1,ENPP1,ENPP2,ENPP3,ENPP4,ENPP6,ENPP7,ENTPD1,ENTPD3,ENTPD4,ENTPD5,ENTPD6,ENTPD8,EPHX2,EPRS1,ESD,ETHE1,ETNK1,ETNK2,ETNPPL,EXT1,EXT2,EXTL1,EXTL2,EXTL3,EZH1,EZH2,FADS1,FADS2,FAH,FAHD1,FASN,FBP1,FBP2,FCSK,FDFT1,FDPS,FECH,FGGY,FH,FHIT,FIG4,FKRP,FKTN,FLAD1,FMO1,FMO2,FMO3,FMO4,FMO5,FOLH1,FPGS,FPGT,FTCD,FUT1,FUT2,FUT4,FUT7,FUT8,FUT9,G6PC1,G6PC2,G6PC3,GAA,GAD1,GAD2,GADL1,GAL3ST1,GALC,GALE,GALK1,GALK2,GALM,GALNS,GALNT1,GALNT10,GALNT11,GALNT12,GALNT13,GALNT14,GALNT15,GALNT16,GALNT17,GALNT18,GALNT2,GALNT3,GALNT5,GALNT6,GALNT7,GALNT8,GALNT9,GALNTL5,GALNTL6,GALT,GAMT,GANAB,GANC,GAPDH,GAPDHS,GART,GATB,GATC,GBA,GBA2,GBA3,GBE1,GBGT1,GCAT,GCDH,GCH1,GCK,GCLC,GCLM,GCNT1,GCNT2,GCNT3,GCNT4,GCSH,GDA,GDPD1,GDPD3,GFPT1,GFPT2,GFUS,GGCT,GGCX,GGPS1,GGT1,GGT5,GGT6,GGT7,GGTA1,GK,GK2,GLB1,GLCE,GLDC,GLO1,GLS,GLS2,GLUD1,GLUL,GLYCTK,GMDS,GMPPA,GMPPB,GMPR,GMPR2,GMPS,GNE,GNMT,GNPDA1,GNPDA2,GNPNAT1,GNS,GOT1,GOT1L1,GOT2,GPAA1,GPAM,GPAT2,GPAT3,GPHN,GPI,GPLD1,GPT,GPT2,GPX1,GPX2,GPX3,GPX4,GPX5,GPX6,GPX7,GPX8,GRHPR,GSR,GSS,GSTA4,GSTK1,GSTO1,GSTO2,GSTP1,GSTT2B,GSTZ1,GUCY1A1,GUCY1A2,GUCY1B1,GUCY2C,GUCY2D,GUCY2F,GUK1,GUSB,GYG1,GYG2,GYS1,GYS2,H6PD,HAAO,HACD1,HACD2,HACD3,HACD4,HADH,HADHA,HADHB,HAGH,HAL,HAO1,HAO2,HCCS,HDC,HDDC2,HDDC3,HEXA,HEXB,HEXD,HGD,HGSNAT,HIBADH,HIBCH,HK1,HK2,HK3,HKDC1,HLCS,HMBS,HMGCL,HMGCLL1,HMGCR,HMGCS1,HMGCS2,HMOX1,HMOX2,HNMT,HOGA1,HPD,HPGDS,HPRT1,HPSE,HPSE2,HSD11B1,HSD11B1L,HSD11B2,HSD17B1,HSD17B10,HSD17B12,HSD17B2,HSD17B3,HSD17B4,HSD17B6,HSD17B7,HSD17B8,HSD3B2,HSD3B7,HTD2,HYAL1,HYAL2,HYAL3,HYAL4,HYI,HYKK,IDH1,IDH2,IDH3A,IDH3B,IDH3G,IDI1,IDNK,IDO1,IDO2,IDS,IDUA,IL4I1,IMPA1,IMPA2,IMPDH1,IMPDH2,INPP1,INPP4A,INPP4B,INPP5A,INPP5B,INPP5D,INPP5E,INPP5F,INPP5J,INPP5K,INPPL1,IPMK,IPPK,ISYNA1,ITPA,ITPK1,ITPKA,ITPKB,ITPKC,IVD,KDSR,KHK,KL,KMO,KMT2A,KMT2B,KMT2C,KMT2D,KMT2E,KMT5A,KMT5B,KMT5C,KYAT1,KYAT3,KYNU,L2HGDH,L3HYPDH,LACC1,LALBA,LANCL1,LAP3,LARGE1,LARGE2,LBR,LCLAT1,LCT,LDHA,LDHAL6B,LDHB,LDHC,LDHD,LIAS,LIPC,LIPF,LIPG,LIPT1,LIPT2,LPCAT1,LPCAT2,LPCAT4,LPIN1,LPIN2,LPIN3,LRAT,LSS,LTA4H,LTC4S,MAN1A1,MAN1A2,MAN1C1,MAN2A1,MAN2A2,MAOA,MAOB,MARS1,MARS2,MAT1A,MAT2A,MAT2B,MBOAT1,MBOAT2,MCAT,MCCC1,MCCC2,MCEE,MDH1,MDH2,ME1,ME3,MECOM,MECR,MGAM,MGAM2,MGAT1,MGAT2,MGAT3,MGAT4A,MGAT4B,MGAT4C,MGAT4D,MGAT5,MGAT5B,MGLL,MGST1,MGST2,MGST3,MIF,MINPP1,MIOX,MLYCD,MMAB,MMUT,MOCOS,MOCS1,MOCS2,MOGAT1,MOGAT2,MOGAT3,MOGS,MPI,MPPE1,MPST,MRI1,MSMO1,MTAP,MTFMT,MTHFD1,MTHFD1L,MTHFD2,MTHFD2L,MTHFR,MTHFS,MTM1,MTMR1,MTMR14,MTMR2,MTMR3,MTMR4,MTMR6,MTMR7,MTR,MVD,MVK,NADK,NADK2,NADSYN1,NAGA,NAGK,NAGLU,NAGS,NAMPT,NANP,NANS,NAPRT,NAT8,NAT8L,ND1,ND2,ND3,ND4,ND4L,ND5,ND6,NDST1,NDST2,NDST3,NDST4,NDUFA1,NDUFA10,NDUFA11,NDUFA12,NDUFA13,NDUFA2,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB10,NDUFB11,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,NEU1,NEU2,NEU3,NEU4,NFS1,NIT2,NME1,NME2,NME3,NME4,NME6,NME7,NMNAT1,NMNAT2,NMNAT3,NMRK1,NNMT,NNT,NOS1,NOS2,NOS3,NPL,NPR1,NPR2,NQO1,NSD1,NSD2,NSD3,NSDHL,NT5C,NT5C1A,NT5C1B,NT5C2,NT5C3A,NT5C3B,NT5E,NT5M,NTPCR,NUDT12,NUDT16,NUDT2,NUDT5,NUDT9,OAT,OCRL,ODC1,OGDH,OGDHL,OPLAH,OTC,OXCT1,OXSM,P4HA1,P4HA2,P4HA3,PAFAH1B1,PAFAH1B3,PAFAH2,PAH,PAICS,PANK1,PANK2,PANK3,PAPSS1,PAPSS2,PC,PCBD1,PCBD2,PCCA,PCCB,PCK1,PCK2,PCYT1A,PCYT2,PDE10A,PDE11A,PDE1A,PDE1B,PDE1C,PDE2A,PDE3A,PDE3B,PDE4A,PDE4B,PDE4C,PDE4D,PDE5A,PDE6A,PDE6B,PDE6C,PDE6D,PDE6G,PDE6H,PDE7A,PDE7B,PDE8A,PDE8B,PDE9A,PDHA2,PDHB,PDHX,PDXK,PDXP,PEMT,PFAS,PFKFB1,PFKFB2,PFKFB3,PFKL,PFKM,PFKP,PGAM1,PGAM2,PGAP1,PGD,PGK1,PGK2,PGLS,PGM1,PGM2,PGM2L1,PGM3,PGS1,PHGDH,PHOSPHO1,PHOSPHO2,PHYKPL,PI4K2A,PI4K2B,PI4KA,PI4KB,PIGA,PIGB,PIGC,PIGF,PIGG,PIGH,PIGK,PIGL,PIGM,PIGN,PIGO,PIGQ,PIGS,PIGT,PIGU,PIGV,PIGW,PIGX,PIGY,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIKFYVE,PIP4K2A,PIP4K2B,PIP4K2C,PIP5K1A,PIP5K1B,PIP5K1C,PIP5KL1,PIPOX,PISD,PKLR,PKM,PLA2G10,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G2C,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLA2G7,PLAAT3,PLB1,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCH1,PLCZ1,PLD1,PLD2,PLD3,PLD4,PLOD1,PLOD3,PLPP1,PLPP2,PLPP3,PMM1,PMM2,PMVK,PNLIP,PNLIPRP1,PNLIPRP2,PNLIPRP3,PNMT,PNP,PNPLA2,PNPLA3,PNPLA4,PNPO,POMGNT1,POMGNT2,POMK,POMT1,POMT2,PPAT,PPCDC,PPCS,PPOX,PPT1,PPT2,PRDM16,PRDM2,PRDM6,PRDX6,PRODH2,PRPS1,PRPS1L1,PRPS2,PRUNE1,PRXL2B,PSAT1,PSPH,PTDSS2,PTEN,PTGDS,PTGES,PTGES2,PTGES3,PTGIS,PTGS1,PTGS2,PTS,PYCR1,PYCR2,PYCR3,PYGB,PYGL,PYGM,QARS1,QDPR,QPRT,QRSL1,RBKS,RDH10,RDH11,RDH12,RDH13,RDH16,RDH5,RDH8,RENBP,RFK,RGN,RIMKLA,RIMKLB,RPE,RPE65,RPIA,RPN1,RPN2,RRM1,RRM2,RRM2B,RXYLT1,SACM1L,SARDH,SAT2,SC5D,SCD,SCD5,SCLY,SCP2,SDHA,SDHB,SDHC,SDR16C5,SDS,SDSL,SELENBP1,SELENOI,SEPHS1,SEPHS2,SEPSECS,SETD1A,SETD1B,SETD2,SETD7,SETDB1,SETDB2,SETMAR,SGMS1,SGMS2,SGPL1,SGPP1,SGPP2,SGSH,SHMT1,SHMT2,SHPK,SI,SIRT1,SIRT2,SIRT3,SIRT4,SIRT5,SIRT6,SIRT7,SLC27A5,SLC33A1,SMOX,SMPD1,SMPD2,SMPD3,SMPD4,SMYD1,SMYD2,SMYD3,SORD,SPAM1,SPHK1,SPHK2,SPR,SPTLC1,SPTLC2,SPTLC3,SQLE,SQOR,SRD5A1,SRD5A2,SRD5A3,SRM,SRR,ST3GAL1,ST3GAL2,ST3GAL3,ST3GAL4,ST3GAL5,ST3GAL6,ST6GAL1,ST6GAL2,ST6GALNAC1,ST6GALNAC2,ST6GALNAC3,ST6GALNAC4,ST6GALNAC5,ST6GALNAC6,ST8SIA1,ST8SIA5,STS,STT3A,STT3B,SUCLA2,SUCLG1,SUCLG2,SULT2B1,SUOX,SUV39H1,SUV39H2,SYNJ1,SYNJ2,TALDO1,TAT,TBXAS1,TCIRG1,TDO2,TECR,TGDS,TH,THTPA,TIGAR,TK1,TK2,TKFC,TKT,TKTL1,TM7SF2,TMEM86B,TMLHE,TPH1,TPH2,TPI1,TPK1,TPO,TREH,TRIT1,TST,TUSC3,TXNDC12,TYMS,TYR,TYRP1,UAP1,UCK1,UCK2,UCKL1,UGCG,UGDH,UGP2,UGT1A6,UGT2A3,UGT8,UMPS,UOX,UPB1,UPP1,UQCR10,UQCR11,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ,URAD,UROC1,UROD,UROS,UXS1,VKORC1,VKORC1L1,VNN1,XDH,XYLB,XYLT1,XYLT2"
"cfa01200"	107	"Carbon metabolism"	"ACADS,ACAT1,ACAT2,ACO1,ACO2,ACOX1,ACOX3,ACSS1,ACSS2,ADH5,ADPGK,AGXT,ALDH6A1,ALDOA,ALDOB,ALDOC,AMT,CAT,CPS1,CS,DLAT,DLD,DLST,ECHS1,ENO1,ENO2,ENO3,ENO4,ESD,FBP1,FBP2,FH,GAPDH,GCK,GCSH,GLDC,GLUD1,GLYCTK,GOT1,GOT1L1,GOT2,GPI,GPT,GPT2,H6PD,HAO1,HAO2,HIBCH,HK1,HK2,HK3,HKDC1,IDH1,IDH2,IDH3A,IDH3B,IDH3G,IDNK,MCEE,MDH1,MDH2,ME1,ME2,ME3,MMUT,OGDH,OGDHL,PC,PCCA,PCCB,PDHA2,PDHB,PFKL,PFKM,PFKP,PGAM1,PGAM2,PGD,PGK1,PGK2,PGLS,PHGDH,PKLR,PKM,PRPS1,PRPS1L1,PRPS2,PSAT1,PSPH,RGN,RPE,RPIA,SDHA,SDHB,SDHC,SDS,SDSL,SHMT1,SHMT2,SUCLA2,SUCLG1,SUCLG2,TALDO1,TKFC,TKT,TKTL1,TPI1"
"cfa01210"	17	"2-Oxocarboxylic acid metabolism"	"AADAT,ACO1,ACO2,BCAT1,BCAT2,CS,GOT1,GOT1L1,GOT2,GPT,GPT2,IDH1,IDH2,IDH3A,IDH3B,IDH3G,NAGS"
"cfa01212"	57	"Fatty acid metabolism"	"ACAA1,ACAA2,ACACA,ACADL,ACADM,ACADS,ACADSB,ACADVL,ACAT1,ACAT2,ACOX1,ACOX3,ACSBG1,ACSBG2,ACSF3,ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,CBR4,CPT1A,CPT1B,CPT1C,CPT2,ECHS1,EHHADH,ELOVL1,ELOVL2,ELOVL3,ELOVL4,ELOVL5,ELOVL6,ELOVL7,FADS1,FADS2,FASN,HACD1,HACD2,HACD3,HACD4,HADH,HADHA,HADHB,HSD17B12,HSD17B4,HSD17B8,HTD2,MCAT,MECR,OXSM,PPT1,PPT2,SCD,SCD5,SCP2,TECR"
"cfa01230"	69	"Biosynthesis of amino acids"	"ACO1,ACO2,ALDH18A1,ALDOA,ALDOB,ALDOC,ARG1,ARG2,ASL,ASNS,ASS1,BCAT1,BCAT2,CBS,CPS1,CS,CTH,ENO1,ENO2,ENO3,ENO4,GAPDH,GLUL,GOT1,GOT1L1,GOT2,GPT,GPT2,IDH1,IDH2,IDH3A,IDH3B,IDH3G,MAT1A,MAT2A,MAT2B,MTR,NAGS,OTC,PAH,PC,PFKL,PFKM,PFKP,PGAM1,PGAM2,PGK1,PGK2,PHGDH,PKLR,PKM,PRPS1,PRPS1L1,PRPS2,PSAT1,PSPH,PYCR1,PYCR2,PYCR3,RPE,RPIA,SDS,SDSL,SHMT1,SHMT2,TALDO1,TKT,TKTL1,TPI1"
"cfa01232"	77	"Nucleotide metabolism"	"ADA,ADA2,ADK,ADSL,ADSS1,ADSS2,AK1,AK2,AK3,AK4,AK5,AK6,AK7,AK8,AK9,AMPD1,AMPD2,APRT,ASMTL,CDA,CMPK1,CMPK2,CTPS1,CTPS2,DCK,DCTD,DCTPP1,DGUOK,DTYMK,DUT,ENPP1,ENPP3,ENTPD1,ENTPD3,ENTPD4,ENTPD5,ENTPD6,ENTPD8,GDA,GMPR,GMPR2,GMPS,GUK1,HDDC2,HPRT1,IMPDH1,IMPDH2,ITPA,LACC1,NME1,NME2,NME3,NME4,NME6,NME7,NT5C,NT5C1A,NT5C1B,NT5C2,NT5C3A,NT5C3B,NT5E,NT5M,NTPCR,NUDT16,PNP,RRM1,RRM2,RRM2B,TK1,TK2,TYMS,UCK1,UCK2,UCKL1,UPP1,XDH"
