"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0000720"	2	"pyrimidine dimer repair by nucleotide-excision repair"	"The repair of UV-induced T-T, C-T, and C-C dimers by the recognition and removal of the damaged DNA strand from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase."	"HMGN1,XPC"
"GO:0000722"	6	"telomere maintenance via recombination"	"Any recombinational process that contributes to the maintenance of proper telomeric length."	"BRCA2,NSMCE2,RAD51,RAD51C,SMC6,TEP1"
"GO:0000723"	9	"telomere maintenance"	"Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins, the length of telomeric DNA and the replication and repair of the DNA. These processes includes those that shorten, lengthen, replicate and repair the telomeric DNA sequences."	"ATM,CCNE1,CCNE2,DCLRE1C,PIF1,RAD50,SP100,XRCC6,ZNF365"
"GO:0000724"	31	"double-strand break repair via homologous recombination"	"The error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. A strand in the broken DNA searches for a homologous region in an intact chromosome to serve as the template for DNA synthesis. The restoration of two intact DNA molecules results in the exchange, reciprocal or nonreciprocal, of genetic material between the intact DNA molecule and the broken DNA molecule."	"AP5S1,AP5Z1,ATM,AUNIP,BRCA1,EXD2,FAN1,GEN1,H2AX,HELQ,INO80,KASH5,MCM8,MCM9,MEIOB,MRE11,NSMCE2,POLL,POLN,PSMD14,RAD51,RAD51B,RFWD3,SAMHD1,SFR1,SLX4,SMC5,TONSL,WDR48,YY1,ZFYVE26"
"GO:0000725"	1	"recombinational repair"	"A DNA repair process that involves the exchange, reciprocal or nonreciprocal, of genetic material between the broken DNA molecule and a homologous region of DNA."	"HROB"
"GO:0000729"	5	"DNA double-strand break processing"	"The 5' to 3' exonucleolytic resection of the DNA at the site of the break to form a 3' single-strand DNA overhang."	"BLM,DNA2,EXD2,SMARCAD1,UBE2V2"
"GO:0000730"	2	"DNA recombinase assembly"	"The aggregation, arrangement and bonding together of strand exchange proteins (recombinases) into higher order oligomers on single-stranded DNA."	"RAD51,RAD52"
"GO:0000731"	5	"DNA synthesis involved in DNA repair"	"Synthesis of DNA that proceeds from the broken 3' single-strand DNA end and uses the homologous intact duplex as the template."	"CDKN2D,HROB,POLE,WRN,WRNIP1"
"GO:0000732"	1	"strand displacement"	"The rejection of the broken 3' single-strand DNA molecule that formed heteroduplex DNA with its complement in an intact duplex DNA. The Watson-Crick base pairing in the original duplex is restored. The rejected 3' single-strand DNA molecule reanneals with its original complement to reform two intact duplex molecules."	"RTEL1"
"GO:0000737"	3	"DNA catabolic process, endonucleolytic"	"The chemical reactions and pathways resulting in the breakdown of DNA, involving the hydrolysis of internal 3',5'-phosphodiester bonds in one or two strands of deoxyribonucleotides."	"DNASE1,DNASE2,REXO4"
"GO:0000738"	2	"DNA catabolic process, exonucleolytic"	"The chemical reactions and pathways resulting in the breakdown of DNA, involving the hydrolysis of terminal 3',5'-phosphodiester bonds in one or two strands of deoxyribonucleotides."	"REXO4,XRN2"
"GO:0000768"	1	"syncytium formation by plasma membrane fusion"	"The formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane, by the fusion of the plasma membranes of two or more individual cells."	"VASH2"
"GO:0000819"	1	"sister chromatid segregation"	"The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."	"LATS1"
"GO:0000820"	1	"regulation of glutamine family amino acid metabolic process"	"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving amino acids of the glutamine family, comprising arginine, glutamate, glutamine and proline."	"SIRT4"
"GO:0000902"	45	"cell morphogenesis"	"The developmental process in which the size or shape of a cell is generated and organized."	"A0A5F4DER2,A0A5F4DHM3,ADD1,ARHGEF2,B9D2,BCL6,CERT1,DMRT1,ECT2,EPB42,FRY,FRYL,GJE1,GREM1,HGF,IL7R,ITGB6,KLHL10,LRATD1,LST1,MAEL,MED1,MSX1,NRG1,P2RX7,PDPN,PRDM14,PSMB10,PTPRO,RP2,SART3,SHROOM3,SIDT2,SLC39A3,SS18,SSH1,STRADB,TBCC,TBCCD1,TFCP2L1,TGFB2,UPK3A,VDR,WNT8A,YAP1"
"GO:0000904"	3	"cell morphogenesis involved in differentiation"	"The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."	"CTNNB1,FAT3,LAMC3"
"GO:0000915"	1	"actomyosin contractile ring assembly"	"The process of assembly of a ring composed of actin, myosin, and associated proteins that will function in cytokinesis."	"RACGAP1"
"GO:0000956"	8	"nuclear-transcribed mRNA catabolic process"	"The chemical reactions and pathways resulting in the breakdown of nuclear-transcribed mRNAs in eukaryotic cells."	"AGO1,DDX5,DHX34,LSM3,LSM4,LSM7,NBAS,THRAP3"
"GO:0000958"	2	"mitochondrial mRNA catabolic process"	"The chemical reactions and pathways resulting in the breakdown of mRNA transcribed from the mitochondrial genome and occurring in the mitochondrion."	"PDE12,SUPV3L1"
"GO:0000959"	1	"mitochondrial RNA metabolic process"	"The chemical reactions and pathways involving RNA transcribed from the mitochondrial genome and occurring in the mitochondrion."	"FASTKD1"
"GO:0000961"	2	"negative regulation of mitochondrial RNA catabolic process"	"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving catabolism in the mitochondrion of RNA transcribed from the mitochondrial genome."	"LRPPRC,SLIRP"
"GO:0000962"	3	"positive regulation of mitochondrial RNA catabolic process"	"Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving catabolism in the mitochondrion of RNA transcribed from the mitochondrial genome."	"GRSF1,PNPT1,SUPV3L1"
"GO:0000963"	1	"mitochondrial RNA processing"	"The conversion of a primary RNA molecule transcribed from a mitochondrial genome into one or more mature RNA molecules; occurs in the mitochondrion."	"FASTKD5"
"GO:0000964"	1	"mitochondrial RNA 5'-end processing"	"Any process involved in forming the mature 5' end of an RNA molecule transcribed from a mitochondrial genome; occurs in the mitochondrion."	"PNPT1"
"GO:0000966"	1	"RNA 5'-end processing"	"Any process involved in forming the mature 5' end of an RNA molecule."	"PIWIL2"
"GO:0000972"	1	"transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery"	"The chromosome organization process in which the DNA sequence containing a gene transcribed by RNA polymerase II is maintained in a specific location at the nuclear periphery. In S. cerevisiae, this process involves cis-acting DNA sequences such as the TATA box and upstream activating sequence (UAS) elements, trans-acting transcriptional activators, and also the 3'-UTR of the transcript."	"LDB1"
"GO:0001172"	2	"transcription, RNA-templated"	"The cellular synthesis of RNA on a template of RNA."	"REEP4,TERT"
"GO:0001188"	6	"RNA polymerase I preinitiation complex assembly"	"The aggregation, arrangement and bonding together of proteins on promoter DNA to form the transcriptional preinitiation complex (PIC), the formation of which is a prerequisite for transcription from an RNA polymerase I promoter."	"RRN3,SMARCA4,SMARCB1,TAF1B,TAF1C,UBTF"
"GO:0001207"	1	"histone displacement"	"The removal of histones, including histone dimers, from nucleosomes within chromatin."	"BRDT"
"GO:0001501"	33	"skeletal system development"	"The process whose specific outcome is the progression of the skeleton over time, from its formation to the mature structure. The skeleton is the bony framework of the body in vertebrates (endoskeleton) or the hard outer envelope of insects (exoskeleton or dermoskeleton)."	"ACD,ASH1L,CHD7,COL1A2,EPHA2,FBN1,FGFRL1,FST,GDF11,GDF3,GJA5,HDAC4,HEXA,HOXC13,HOXD12,HSPB11,JAG2,MMP9,NPR3,PKDCC,RAI1,RASSF2,SOX4,SOX9,TBX3,TP63,TRAPPC2,TRPS1,USP1,VDR,WDR5,WFIKKN1,WFIKKN2"
"GO:0001502"	13	"cartilage condensation"	"The condensation of mesenchymal cells that have been committed to differentiate into chondrocytes."	"ACAN,BARX2,BMPR1B,COL11A1,COL2A1,FGF4,FGF6,MYF5,ROR2,SOX9,THRA,UNCX,WNT7A"
"GO:0001503"	28	"ossification"	"The formation of bone or of a bony substance, or the conversion of fibrous tissue or of cartilage into bone or a bony substance."	"AHSG,ATP6V0A4,ATP6V1B1,BCL2,BMP7,DHX36,DMP1,EIF2AK3,EXT2,FOXC2,FZD9,HRC,IGF2,MESD,MGP,MMP9,MYF5,MYOG,PPARGC1B,RASSF2,SLC26A2,SP3,TAPT1,TCIRG1,THRA,TNFSF11,TRAF6,TWSG1"
"GO:0001504"	3	"neurotransmitter uptake"	"The directed movement of neurotransmitters into neurons or glial cells. This process leads to inactivation and recycling of neurotransmitters."	"ATP1A4,SLC6A11,SLC6A3"
"GO:0001505"	3	"regulation of neurotransmitter levels"	"Any process that modulates levels of neurotransmitter."	"GABRA2,HRH3,PDE1B"
"GO:0001508"	5	"action potential"	"A process in which membrane potential cycles through a depolarizing spike, triggered in response to depolarization above some threshold, followed by repolarization. This cycle is driven by the flow of ions through various voltage gated channels with different thresholds and ion specificities."	"CLN3,GJD2,GLRA1,KCNC2,USP53"
"GO:0001510"	8	"RNA methylation"	"Posttranscriptional addition of a methyl group to either a nucleotide or 2'-O ribose in a polyribonucleotide. Usually uses S-adenosylmethionine as a cofactor."	"HENMT1,MEPCE,METTL4,MRM1,MRM3,RBM15,TARBP1,TRMT2A"
"GO:0001514"	4	"selenocysteine incorporation"	"The incorporation of selenocysteine into a peptide; uses a special tRNA that recognizes the UGA codon as selenocysteine, rather than as a termination codon. Selenocysteine is synthesized from serine before its incorporation; it is not a posttranslational modification of peptidyl-cysteine."	"EEFSEC,PSTK,SECISBP2,SEPSECS"
"GO:0001516"	12	"prostaglandin biosynthetic process"	"The chemical reactions and pathways resulting in the formation of prostaglandins, any of a group of biologically active metabolites which contain a cyclopentane ring."	"CD74,DAGLB,EDN1,PLA2G10,PLA2G4A,PLA2G4F,PNPLA8,PTGDS,PTGES,PTGES2,PTGIS,TBXAS1"
"GO:0001519"	1	"peptide amidation"	"The posttranslational conversion of C-terminal glycine-extended peptides to C-terminal alpha-amidated peptides. Occurs to over half of all peptide hormones to give bioactive peptides. This is a two step process catalyzed by a peptidyl-glycine alpha-hydroxylating monooxygenase and a peptidyl-alpha-hydroxyglycine alpha-amidating lyase. In some organisms, this process is catalyzed by two separate enzymes, whereas in higher organisms, one polypeptide catalyzes both reactions."	"PAM"
"GO:0001522"	3	"pseudouridine synthesis"	"The intramolecular conversion of uridine to pseudouridine within an RNA molecule. This posttranscriptional base modification occurs in tRNA, rRNA, and snRNAs."	"PUS7L,PUSL1,RPUSD1"
"GO:0001523"	2	"retinoid metabolic process"	"The chemical reactions and pathways involving retinoids, any member of a class of isoprenoids that contain or are derived from four prenyl groups linked head-to-tail. Retinoids include retinol and retinal and structurally similar natural derivatives or synthetic compounds, but need not have vitamin A activity."	"RDH5,RPE65"
"GO:0001525"	80	"angiogenesis"	"Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."	"AAMP,ACKR3,ACTG1,ACVRL1,ADGRG1,ADM2,ANGPTL4,ANPEP,APLN,ATP5F1B,C1GALT1,CAV1,CCDC134,CCN3,CXCR3,CYP1B1,ECSCR,EGF,EIF2AK3,ELK3,EMCN,ENPEP,EPAS1,EPGN,EPHB1,EPHB2,EPHB3,FGF1,FLT1,FLT4,FZD5,GAB1,GJA5,GLUL,HAND1,HEY1,HIF1A,HOXA3,HOXA7,HOXB13,HOXB3,HS6ST1,IL18,ITGAV,JAM3,KLF5,LEPR,MED1,MEIS1,MYH9,NCL,NOX1,NRCAM,NRP1,NRP2,OVOL2,PDCD10,PDCL3,PLCD3,PLXDC1,POFUT1,PRKX,PROK2,PTEN,RAMP1,RBPJ,ROBO4,RORA,SAT1,SERPINE1,SETD2,SHC1,SRPX2,TBX1,TGFBI,TMEM100,VEGFA,VEZF1,WASF2,WNT7A"
"GO:0001541"	23	"ovarian follicle development"	"The process whose specific outcome is the progression of the ovarian follicle over time, from its formation to the mature structure."	"ATM,BAX,BCL2,BCL2L1,BMP15,CEBPB,DMC1,DMRTA1,EIF2B2,EIF2B4,EIF2B5,FANCG,INHBA,KIT,LFNG,MSH4,PCYT1B,SMAD4,SOD1,SPO11,TAF4,UBE3A,ZFX"
"GO:0001542"	3	"ovulation from ovarian follicle"	"The process leading to the rupture of the follicle, releasing the centrally located oocyte into the oviduct. An example of this is found in Mus musculus."	"ADAMTS1,AFP,FOXO3"
"GO:0001543"	1	"ovarian follicle rupture"	"Disruption of theca cell layer releasing follicular fluid and/or the oocyte."	"NRIP1"
"GO:0001544"	2	"initiation of primordial ovarian follicle growth"	"Increase in size of primordial follicles including proliferation and shape changes of granulosa and/or theca cells until oocyte is surrounded by one layer of cuboidal shaped granulosa cells (primary follicle)."	"FOXO3,GAS2"
"GO:0001545"	1	"primary ovarian follicle growth"	"Increase in size of primary follicles including oocyte growth and granulosa and/or theca cell proliferation until more than one layer of granulosa cells is present (preantral follicle)."	"FSHR"
"GO:0001546"	2	"preantral ovarian follicle growth"	"Increase in size of follicles surrounded by two or more layers of granulosa cells up to the onset of antrum formation."	"GPR149,ZNF830"
"GO:0001547"	4	"antral ovarian follicle growth"	"Increase in size of antral follicles due to cell proliferation and/or growth of the antral cavity."	"ESR1,FOXO3,GAS2,GPR149"
"GO:0001550"	2	"ovarian cumulus expansion"	"Increase in size of the cumulus surrounding the oocyte including change in morphology due to proliferation and dispersion of cumulus cells."	"BMPR1B,PTX3"
"GO:0001552"	1	"ovarian follicle atresia"	"A periodic process in which immature ovarian follicles degenerate and are subsequently re-absorbed."	"HYAL3"
"GO:0001553"	5	"luteinization"	"The set of processes resulting in differentiation of theca and granulosa cells into luteal cells and in the formation of a corpus luteum after ovulation."	"NR5A1,PDGFRA,PLEKHA1,SGPL1,STAT5B"
"GO:0001556"	12	"oocyte maturation"	"A developmental process, independent of morphogenetic (shape) change, that is required for an oocyte to attain its fully functional state. Oocyte maturation commences after reinitiation of meiosis commonly starting with germinal vesicle breakdown, and continues up to the second meiotic arrest prior to fertilization."	"BRCA2,CDC25B,DAZL,DMC1,FBXO5,FOXO3,PABPC1L,REC8,TRIP13,TUT4,WASHC5,YTHDF2"
"GO:0001558"	29	"regulation of cell growth"	"Any process that modulates the frequency, rate, extent or direction of cell growth."	"A0A5F4CB27,ATAD3A,BAP1,CLSTN1,CLSTN3,CRKL,DCUN1D5,DDR1,EPB41L3,EPM2A,FAM107A,IGFBP3,IGFBP4,IGFBP7,J9NWS0,KAZALD1,KIF14,LAMTOR1,LAMTOR2,LMX1A,MAD2L2,MTOR,NUBP1,PTCH2,ROS1,SOCS2,TMC8,TSG101,URI1"
"GO:0001560"	2	"regulation of cell growth by extracellular stimulus"	"Any process in which external signals modulate the frequency, rate or extent of cell growth, the irreversible increase in size of a cell over time."	"KIF26A,MYOCD"
"GO:0001561"	3	"fatty acid alpha-oxidation"	"A metabolic pathway by which 3-methyl branched fatty acids are degraded. These compounds are not degraded by the normal peroxisomal beta-oxidation pathway, because the 3-methyl blocks the dehydrogenation of the hydroxyl group by hydroxyacyl-CoA dehydrogenase. The 3-methyl branched fatty acid is converted in several steps to pristenic acid, which can then feed into the beta-oxidative pathway."	"ILVBL,PHYH,SLC27A2"
"GO:0001562"	1	"response to protozoan"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a protozoan."	"VTCN1"
"GO:0001568"	25	"blood vessel development"	"The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."	"ALDH1A2,ANTXR1,CDX2,CDX4,COL1A1,COL1A2,COL5A1,CRKL,DHCR7,DLX3,FLVCR1,FOXS1,LAMA4,MAP3K3,MIB1,PLPP3,PSEN1,RAPGEF1,RAPGEF2,SPHK1,SPHK2,TBX1,TBX3,TCF7L2,TREX1"
"GO:0001569"	25	"branching involved in blood vessel morphogenesis"	"The process of coordinated growth and sprouting of blood vessels giving rise to the organized vascular system."	"ACVR1,COL4A1,CTNNB1,DLL4,EDN1,EDNRA,ENG,FGF8,FOXC2,GBX2,GDF2,GNA13,KDR,LEF1,NFATC4,PLXND1,PPP3R1,RBM15,SEMA3E,SFRP2,SHH,SRF,STK4,TBX20,TGFBR2"
"GO:0001570"	45	"vasculogenesis"	"The differentiation of endothelial cells from progenitor cells during blood vessel development, and the de novo formation of blood vessels and tubes."	"ACKR3,ADM,AMOT,APLNR,B9D2,CAV1,CCM2,CITED1,CITED2,CUL7,EPHA2,FBXW7,FOXF1,FZD4,GDF2,GJC1,GLMN,HAS2,HDAC7,HEG1,HOXA13,ITGB8,JUNB,MYO18B,MYO1E,MYOCD,NKX2-5,NTRK2,PAXIP1,QKI,RASIP1,SGPL1,SHH,SMO,TBXT,TEAD2,TGFBR2,TIPARP,TMEM100,TNNI3,WARS2,YAP1,ZFP36L1,ZFPM2,ZMIZ1"
"GO:0001573"	2	"ganglioside metabolic process"	"The chemical reactions and pathways involving ceramide oligosaccharides carrying in addition to other sugar residues, one or more sialic acid residues."	"CLN6,ITGB8"
"GO:0001574"	6	"ganglioside biosynthetic process"	"The chemical reactions and pathways resulting in the formation of ceramide oligosaccharides carrying in addition to other sugar residues, one or more sialic acid residues."	"B4GALNT1,ST6GALNAC6,ST8SIA2,ST8SIA3,ST8SIA4,ST8SIA6"
"GO:0001575"	1	"globoside metabolic process"	"The chemical reactions and pathways involving globosides, globotetraosylceramides, ceramides containing a core structure of GalNAc-beta-(1->3)-Gal-alpha-(1->4)-Glc(I). Globosides are the major neutral glycosphingolipid in normal kidneys and erythrocytes."	"GBGT1"
"GO:0001576"	1	"globoside biosynthetic process"	"The chemical reactions and pathways resulting in the formation of a ceramide with a core structure of GalNAc-beta-(1->3)-Gal-alpha-(1->4)-Glc(I)."	"A4GALT"
"GO:0001578"	23	"microtubule bundle formation"	"A process that results in a parallel arrangement of microtubules."	"AAAS,CAPN6,CCDC66,CCSER2,CLASP1,FES,GAS2L1,GAS2L2,KIF20A,MAP1B,MAP1S,MAP2,MARK4,NCKAP5L,NUMA1,PLK1,PRC1,PSRC1,SPAST,TPPP,TPPP3,TRIM46,TTLL6"
"GO:0001579"	1	"medium-chain fatty acid transport"	"The directed movement of medium-chain fatty acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A medium-chain fatty acid is a fatty acid with a chain length of between C6 and C12."	"SLC27A1"
"GO:0001580"	7	"detection of chemical stimulus involved in sensory perception of bitter taste"	"The series of events required for a bitter taste stimulus to be received and converted to a molecular signal."	"AZGP1,CA6,LPO,PIGR,TAS2R3,TAS2R39,TAS2R4"
"GO:0001581"	1	"detection of chemical stimulus involved in sensory perception of sour taste"	"The series of events required for a sour taste stimulus to be received and converted to a molecular signal."	"PKD2L1"
"GO:0001582"	2	"detection of chemical stimulus involved in sensory perception of sweet taste"	"The series of events required for a sweet taste stimulus to be received and converted to a molecular signal."	"TAS1R2,TAS1R3"
